Number_ID,Breed,Owner,AGE,SEX,kg,BCS,AIRg,DI,SI,EMS,Sg,TBFM ,%BF,Leptin,Adiponectin,NEFA,TG,Fat area,MATSUDA,SIisOGTT,AVIGNON,O_AUCg,O_AUCi,O_peak insulin,O_time peak i,O_peak glucose,O_time peak glu,O_overall mean insulin,O_overall mean glucose,time,time2,insulin,glucose,F_0g,F_0i,Tmin,Gb,Gmin,Ge,dGb,HAUC,Ttmax,Max F insulin,Baseline F insulin,Baseline F glu,Max F glu
67,WP ,MS,16,g,301.8,5,92.1,259.4,2.816,n,1.682,98.8,32.74010824,2.498,10.081,0.242,36.64586,0.00419,16.54,0.28,0.88,20411,2330,21.45,120,145,120,11.56,109.85,3,9,10.9,112,78.8,0,210,78.8,63.7,67.95,19.16243655,23.05,n,168.638,0,78.8,398
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,0,0,4.4,79.25,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,0.25,0.0625,4.8,91.2,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,0.5,0.25,11.8,114.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,1,1,15,144.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,1.25,1.5635,19.9,147.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,1.5,2.25,30.6,147.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,2,4,33.7,139.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,2.5,6.25,28.4,124.5,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
68,WP ,MS,7,g,321,5.5,123.55,43.65,0.353,y,1.314,4.3,1.324715317,1.573,9.644,0.321,4.769337,0.004737,11.27,0.27,0.63,22831,3815,33.7,120,147.5,,18.42,121.61,3,9,17.1,106,77.8,3,240,77.8,59.85,59.85,23.07197943,n,n,201.861,3,77.8,324
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,0,0,4.6,81.9,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,0.25,0.0625,10.7,92,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,0.5,0.25,21.4,104,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,1,1,32.8,115.5,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,1.25,1.5635,19,121.5,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,1.5,2.25,13.8,122,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,2,4,18.8,120,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,2.5,6.25,16.5,116.5,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
69,WP ,MS,5,g,299,5,285,104.7,0.367,y,1.783,39.3,13.14532744,3.182,14.288,0.245,6.407014,0.003856,12.2,0.28,0.9,20133,3230,32.78,60,122,90,16.46,108.43,3,9,10.7,102.5,84,5.5,240,84,60.9,60.9,27.5,35.68,n,510.8,5.5,84,387.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,0,0,8.6,81.8,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,0.25,0.0625,7.9,97,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,0.5,0.25,19.1,112,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,1,1,28.1,135,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,1.25,1.5635,54.7,144.5,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,1.5,2.25,32.9,141.5,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,2,4,60.8,149.5,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,2.5,6.25,35.8,129.5,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
70,WP ,MS,14,m,356.8,8,536.6,93.65,0.175,y,1.231,96.2,26.97583996,9.165,9.771,0.198,22.45924,0.008323,6.14,0.25,0.28,23162,6097,60.79,120,149.5,120,30.45,123.53,3,9,26.2,121,81.6,7.2,240,81.6,65.3,65.3,19.9754902,n,n,685.345,7.2,81.6,412.5
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,0,0,4.6,85.75,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,0.25,0.0625,6,92.65,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,0.5,0.25,9.8,107,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,1,1,15.1,120,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,1.25,1.5635,25.4,127.5,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,1.5,2.25,36.7,136,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,2,4,50.8,135.5,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,2.5,6.25,49.8,117,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
71,WP ,MS,10,m,354,6,298.8,95.11,0.318,y,1.554,73.6,20.79455716,6.906,13.69,0.183,16.80541,0.004423,9.53,0.26,0.46,21293,5243,50.76,120,136,120,24.5,114.27,3,9,22.2,107,90,5.2,240,90,63.7,63.7,29.22222222,19.83,n,193.4,5.2,90,388
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,0,0,9.4,89.7,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,0.25,0.0625,14.5,104,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,0.5,0.25,31.7,124.5,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,1,1,30,131.5,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,1.25,1.5635,28.9,126.5,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,1.5,2.25,25.5,120.5,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,2,4,20.9,109.5,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,2.5,6.25,15.6,96.05,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
80,M,Miner,12,m,491,7.5,288,163.3,0.567,y,1.013,81,16.50444427,1.027,10.766,0.439,17.96417,0.004025,7.3,0.2,0.407,20041,3905,31.68,30,131.5,60,20.55,112.18,3,9,8.4,84.85,94.65,7,n,94.65,94.65,97.05,0,n,210,155.7515,7,94.65,380
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,0,0,6,89.7,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,0.25,0.0625,10.8,96.1,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,0.5,0.25,22.8,118,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,1,1,37.8,122.5,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,1.25,1.5635,41.4,110.5,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,1.5,2.25,34,97.8,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,2,4,14.6,75.05,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,2.5,6.25,12.1,85.45,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
81,M,Miner,21,m,411.8,5,212.9,474,2.226,n,1.968,58.2,14.14111818,1.518,16.772,0.07,14.46509,0.002564,9.51,0.28,1.41,17494,3879,41.45,75,122.5,60,20.86,97.94,3,9,8.1,86.35,81.9,8.1,150,81.9,63.5,86.05,22.46642247,39.8,n,168.5405,8.1,81.9,2151
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,0,0,3.4,88.8,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,0.25,0.0625,8.2,98.75,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,0.5,0.25,11.1,118,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,1,1,17,152,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,1.25,1.5635,20.5,166.5,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,1.5,2.25,19.1,168.5,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,2,4,41.2,163,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,2.5,6.25,17,137.5,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
82,M,Miner,5,g,448,6,106.1,83.5,0.791,y,1.072,75.5,16.8550501,1.256,13.23,0.26,32.27859,0.004388,12.08,0.27,0.64,25244,3467,41.16,120,168.5,90,16.77,134.17,3,9,13.5,114.5,81.75,1.8,240,81.75,73.15,73.15,10.51987768,n,240,151.443,1.8,81.75,344.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,0,0,5.7,87.75,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,0.25,0.0625,10.1,89.65,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,0.5,0.25,16.4,107,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,1,1,28.5,135.5,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,1.25,1.5635,27.7,134,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,1.5,2.25,31.3,134.5,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,2,4,30.1,121,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,2.5,6.25,34.5,116,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
83,M,Miner,9,g,511,7.5,249.1,82,0.329,y,1.615,116.9,22.87979155,7.482,9.778,0.365,21.93203,0.004774,8.83,0.26,0.61,21111,4529,34.46,150,135.5,60,22.45,113.98,3,9,17.8,100.4,104,10.6,240,104,87.5,87.5,15.86538462,23.15,n,570,10.6,104,342.5
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,0,0,1.5,85.15,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,0.25,0.0625,2.4,83.65,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,0.5,0.25,8.3,101,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,1,1,11.1,122.5,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,1.25,1.5635,6.4,123.5,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,1.5,2.25,7.6,122,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,2,4,9.3,116.5,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,2.5,6.25,7.5,104.5,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
84,M,Miner,7,g,455,5.5,78.2,159.2,2.037,n,1.836,55.6,12.21360347,1.404,13.872,0.092,9.777331,0.002757,33.7,0.31,2.16,19454,1330,11.14,60,123.5,75,6.55,105.08,3,9,5,86.95,82.6,1.3,180,82.6,63.05,78.25,23.66828087,49.15,n,155.857,1.3,82.6,453
85,M,Miner,4,g,450,5,93.75,71.8,0.766,y,1.548,77.5,17.21840657,1.817,14.226,0.237,15.65378,0.003476,43.73,0.3,3.07,21492,1563,12.77,60,141.5,120,7.78,114.86,0,0,0.7,80.9,89.3,2.6,240,89.3,34,73.25,61.92609183,20.75,n,141.594,2.6,89.3,348
85,M,Miner,4,g,450,5,93.75,71.8,0.766,y,1.548,77.5,17.21840657,1.817,14.226,0.237,15.65378,0.003476,43.73,0.3,3.07,21492,1563,12.77,60,141.5,120,7.78,114.86,0.25,0.0625,3.9,100,89.3,2.6,240,89.3,34,73.25,61.92609183,20.75,n,141.594,2.6,89.3,348
